 47.51, -52.77
 47.61, -52.31
 47.71, -52.10
 47.81, -51.72
 47.91, -51.65
 48.01, -51.66
 48.11, -51.51
 48.21, -51.59
 48.31, -51.81
 48.41, -52.17
 48.51, -52.99
 48.61, -54.24
 48.71, -55.99
 48.81, -58.52
 48.91, -61.34
 49.01, -60.94
 49.11, -58.50
 49.21, -56.11
 49.31, -54.14
 49.41, -53.54
 49.51, -52.51
 49.61, -51.44
 49.71, -50.66
 49.81, -49.88
 49.91, -48.90
 50.01, -48.77
 50.11, -48.85
 50.21, -50.18
 50.31, -52.48
 50.41, -56.53
 50.51, -61.44
 50.61, -55.76
 50.71, -51.56
 50.81, -48.93
 50.91, -47.05
 51.01, -45.98
 51.11, -45.71
 51.21, -45.80
 51.31, -46.39
 51.41, -47.35
 51.51, -49.01
 51.61, -50.23
 51.71, -51.82
 51.81, -52.70
 51.91, -53.54
 52.01, -53.52
 52.11, -54.51
 52.21, -56.18
 52.31, -58.57
 52.41, -59.32
 52.51, -55.32
 52.61, -51.36
 52.71, -48.80
 52.81, -46.99
 52.91, -46.30
 53.01, -45.64
 53.11, -45.75
 53.21, -46.10
 53.31, -47.11
 53.41, -47.86
 53.51, -48.96
 53.61, -49.63
 53.71, -49.19
 53.81, -48.41
 53.91, -47.47
 54.01, -46.47
 54.11, -45.76
 54.21, -45.22
 54.31, -44.96
 54.41, -45.04
 54.51, -45.22
 54.61, -45.55
 54.71, -46.11
 54.81, -46.55
 54.91, -47.33
 55.01, -47.88
 55.11, -48.46
 55.21, -49.25
 55.31, -50.04
 55.41, -51.08
 55.51, -52.30
 55.61, -52.92
 55.71, -53.27
 55.81, -53.13
 55.91, -53.13
 56.01, -52.62
 56.11, -51.98
 56.21, -51.14
 56.31, -50.05
 56.41, -49.21
 56.51, -48.69
 56.61, -48.45
 56.71, -48.33
 56.81, -48.45
 56.91, -49.01
 57.01, -50.26
 57.11, -51.71
 57.21, -53.59
 57.31, -54.61
 57.41, -54.22
 57.51, -53.29
 57.61, -51.94
 57.71, -50.69
 57.81, -50.05
 57.91, -49.15
 58.01, -48.36
 58.11, -47.93
 58.21, -47.45
 58.31, -47.22
 58.41, -47.06
 58.51, -47.51
 58.61, -48.07
 58.71, -48.98
 58.81, -50.49
 58.91, -54.29
 59.01, -59.56
 59.11, -62.41
 59.21, -57.77
 59.31, -54.03
 59.41, -51.90
 59.51, -51.38
 59.61, -51.37
 59.71, -52.38
 59.81, -53.82
 59.91, -54.55
 60.01, -54.90
 60.11, -54.52
 60.21, -53.79
 60.31, -53.38
 60.41, -53.49
 60.51, -53.69
 60.61, -53.98
 60.71, -54.40
 60.81, -54.89
 60.91, -55.77
 61.01, -56.30
 61.11, -56.96
 61.21, -58.42
 61.31, -59.66
 61.41, -61.53
 61.51, -68.79
 61.61, -63.08
 61.71, -56.74
 61.81, -52.64
 61.91, -50.26
 62.01, -48.67
 62.11, -47.80
 62.21, -47.79
 62.31, -48.08
 62.41, -49.15
 62.51, -50.65
 62.61, -52.78
 62.71, -56.15
 62.81, -59.33
 62.91, -58.37
 63.01, -55.46
 63.11, -53.77
 63.21, -53.15
 63.31, -53.66
 63.41, -55.56
 63.51, -57.37
 63.61, -57.51
 63.71, -56.80
 63.81, -55.49
 63.91, -54.42
 64.01, -53.80
 64.11, -54.13
 64.21, -54.05
 64.31, -54.77
 64.41, -55.76
 64.51, -55.64
 64.61, -55.43
 64.71, -54.11
 64.81, -53.14
 64.91, -52.35
 65.01, -52.13
 65.11, -51.94
 65.21, -52.68
 65.31, -53.79
 65.41, -54.81
 65.51, -55.87
 65.61, -55.85
 65.71, -55.21
 65.81, -53.89
 65.91, -52.83
 66.01, -51.75
 66.11, -50.57
 66.21, -49.98
 66.31, -49.29
 66.41, -49.22
 66.51, -49.24
 66.61, -49.16
 66.71, -48.48
 66.81, -48.11
 66.91, -47.82
 67.01, -47.26
 67.11, -46.99
 67.21, -46.69
 67.31, -46.25
 67.41, -45.78
 67.51, -45.43
 67.61, -45.13
 67.71, -45.03
 67.81, -45.19
 67.91, -45.46
 68.01, -46.00
 68.11, -46.78
 68.21, -47.87
 68.31, -48.66
 68.41, -49.22
 68.51, -49.97
 68.61, -50.72
 68.71, -52.92
 68.81, -56.15
 68.91, -62.68
 69.01, -65.90
 69.11, -56.90
 69.21, -52.35
 69.31, -49.29
 69.41, -47.57
 69.51, -46.35
 69.61, -45.79
 69.71, -45.79
 69.81, -46.46
 69.91, -47.28
 70.01, -48.29
 70.11, -48.85
 70.21, -49.44
 70.31, -49.66
 70.41, -49.90
 70.51, -50.43
 70.61, -51.20
 70.71, -52.06
 70.81, -52.54
 70.91, -53.12
 71.01, -53.88
 71.11, -53.48
 71.21, -53.24
 71.31, -52.96
 71.41, -52.25
 71.51, -52.30
 71.61, -52.21
 71.71, -52.66
 71.81, -53.91
 71.91, -54.40
 72.01, -56.69
 72.11, -58.48
 72.21, -59.82
 72.31, -60.58
 72.41, -61.79
 72.51, -64.27
 72.61, -66.41
 72.71, -66.42
 72.81, -63.86
 72.91, -61.42
 73.01, -58.54
 73.11, -55.99
 73.21, -55.48
 73.31, -54.92
 73.41, -55.75
 73.51, -55.85
 73.61, -57.16
 73.71, -57.81
 73.81, -59.69
 73.91, -57.90
 74.01, -56.70
 74.11, -55.21
 74.21, -54.18
 74.31, -53.33
 74.41, -52.88
 74.51, -53.13
 74.61, -53.26
 74.71, -53.13
 74.81, -52.34
 74.91, -50.92
 75.01, -49.87
 75.11, -49.01
 75.21, -48.99
 75.31, -49.00
 75.41, -49.10
 75.51, -48.00
 75.61, -47.37
 75.71, -46.68
 75.81, -45.96
 75.91, -45.67
 76.01, -45.55
 76.11, -45.64
 76.21, -45.87
 76.31, -45.98
 76.41, -46.36
 76.51, -46.46
 76.61, -46.76
 76.71, -46.90
 76.81, -47.29
 76.91, -47.42
 77.01, -48.30
 77.11, -49.19
 77.21, -50.49
 77.31, -51.60
 77.41, -52.63
 77.51, -53.75
 77.61, -53.36
 77.71, -52.68
 77.81, -51.72
 77.91, -51.58
 78.01, -51.18
 78.11, -50.60
 78.21, -49.60
 78.31, -48.40
 78.41, -47.32
 78.51, -46.00
 78.61, -45.28
 78.71, -44.71
 78.81, -44.67
 78.91, -44.46
 79.01, -44.53
 79.11, -44.91
 79.21, -45.22
 79.31, -45.95
 79.41, -46.95
 79.51, -48.32
 79.61, -49.60
 79.71, -51.38
 79.81, -52.32
 79.91, -53.02
 80.01, -53.28
 80.11, -52.64
 80.21, -52.36
 80.31, -51.33
 80.41, -50.45
 80.51, -49.39
 80.61, -47.91
 80.71, -46.43
 80.81, -45.37
 80.91, -44.58
 81.01, -44.19
 81.11, -44.33
 81.21, -44.30
 81.31, -44.60
 81.41, -45.26
 81.51, -46.59
 81.61, -47.72
 81.71, -49.33
 81.81, -50.48
 81.91, -50.93
 82.01, -51.27
 82.11, -50.80
 82.21, -50.25
 82.31, -49.64
 82.41, -48.74
 82.51, -48.42
 82.61, -47.96
 82.71, -47.34
 82.81, -47.16
 82.91, -47.57
 83.01, -48.61
 83.11, -49.80
 83.21, -50.97
 83.31, -53.34
 83.41, -55.79
 83.51, -60.59
 83.61, -67.59
 83.71, -65.26
 83.81, -58.06
 83.91, -55.69
 84.01, -54.24
 84.11, -53.05
 84.21, -52.85
 84.31, -52.43
 84.41, -51.67
 84.51, -51.49
 84.61, -51.13
 84.71, -52.14
 84.81, -52.48
 84.91, -53.66
 85.01, -54.16
 85.11, -54.69
 85.21, -53.32
 85.31, -51.86
 85.41, -50.19
 85.51, -48.63
 85.61, -46.80
 85.71, -45.85
 85.81, -44.83
 85.91, -44.31
 86.01, -43.80
 86.11, -43.57
 86.21, -43.72
 86.31, -43.90
 86.41, -44.27
 86.51, -44.21
 86.61, -44.18
 86.71, -43.90
 86.81, -43.57
 86.91, -43.49
 87.01, -43.60
 87.11, -43.46
 87.21, -43.76
 87.31, -43.70
 87.41, -43.72
 87.51, -43.56
 87.61, -43.39
 87.71, -43.28
 87.81, -43.08
 87.91, -42.75
 88.01, -42.39
 88.11, -42.19
 88.21, -42.09
 88.31, -42.25
 88.41, -42.61
 88.51, -43.38
 88.61, -44.33
 88.71, -44.84
 88.81, -45.06
 88.91, -45.15
 89.01, -44.89
 89.11, -44.57
 89.21, -44.28
 89.31, -43.72
 89.41, -43.50
 89.51, -43.54
 89.61, -43.88
 89.71, -44.15
 89.81, -44.83
 89.91, -46.01
 90.01, -46.71
# CRC:
4B1D9EDB
